id,priority,repository,plugin,skill_name,source_path,recommendation,user_fit,fit_score,license,license_category,plugin_state,active_overlap_type,active_overlap_skill,upstream_duplicate_count,line_count,frontmatter_valid,name_matches_folder,has_trigger_boundary,has_non_trigger_boundary,missing_resource_count,claude_specific,codex_specific,subagent_assumption,external_mutation,destructive_command,explicit_user_boundary,dry_run_boundary,secret_reference,secret_boundary,verification_boundary,completion_boundary,task_state_boundary,unix_only_assumption,issue_count,issue_codes,issue_summary_ja,proposal_ja,description,source_url,repository_commit
ecc-everything-claude-code--skills-brand-discovery-SKILL-md,P2,ecc-everything-claude-code,,brand-discovery,skills/brand-discovery/SKILL.md,candidate_for_adaptation,medium,78,MIT,permissive,not_applicable,none,,1,146,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,true,false,false,3,non_trigger_boundary_missing | task_state_missing | openai_metadata_missing,P2 対象外不足 / P2 PJ状態復元不足 / P3 Codex UI metadata不足,permissive licenseを確認済みの候補として、Codex・Windows・承認・証拠契約を適用した私用版を別名または明確な正本で作る。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / 長期作業ではAGENTS.md/PROJECT.mdとdocs/impの現行taskを実体から読み、進行中と完了証拠を分離する規則を追加する。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Use when a brand needs to discover or articulate its identity through structured multi-session interviews. Covers purpose, positioning, audience, personality, voice, narrative, and founder-brand tension across 8 modules using laddering, 5 Whys, and projective techniques. Produces a resumable session with disk-persisted state and a master brandbook (90_SYNTHESIS.md).",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/brand-discovery/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-content-hash-cache-pattern-SKILL-md,P2,ecc-everything-claude-code,,content-hash-cache-pattern,skills/content-hash-cache-pattern/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,content-hash-cache-pattern,1,163,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「content-hash-cache-pattern」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「content-hash-cache-pattern」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Cache expensive file processing results using SHA-256 content hashes — path-independent, auto-invalidating, with service layer separation.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/content-hash-cache-pattern/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-dotnet-patterns-SKILL-md,P2,ecc-everything-claude-code,,dotnet-patterns,skills/dotnet-patterns/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,dotnet-patterns,1,323,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「dotnet-patterns」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「dotnet-patterns」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Idiomatic C# and .NET patterns, conventions, dependency injection, async/await, and best practices for building robust, maintainable .NET applications.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/dotnet-patterns/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-foundation-models-on-device-SKILL-md,P2,ecc-everything-claude-code,,foundation-models-on-device,skills/foundation-models-on-device/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,foundation-models-on-device,1,244,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「foundation-models-on-device」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「foundation-models-on-device」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Apple FoundationModels framework for on-device LLM — text generation, guided generation with @Generable, tool calling, and snapshot streaming in iOS 26+.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/foundation-models-on-device/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-java-coding-standards-SKILL-md,P2,ecc-everything-claude-code,,java-coding-standards,skills/java-coding-standards/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,java-coding-standards,1,385,true,true,false,false,0,false,false,false,false,false,false,true,false,false,true,false,false,false,6,active_overlap | completion_boundary_missing | non_trigger_boundary_missing | task_state_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 停止条件不足 / P2 対象外不足 / P2 PJ状態復元不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「java-coding-standards」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「java-coding-standards」との差分を取り、有益な規則だけを正本側へ統合する。 / 開始条件・停止条件・handoff・完了判定を明文化し、会話要約だけで再開しない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / 長期作業ではAGENTS.md/PROJECT.mdとdocs/impの現行taskを実体から読み、進行中と完了証拠を分離する規則を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。,"Java coding standards for Spring Boot and Quarkus services: naming, immutability, Optional usage, streams, exceptions, generics, CDI, reactive patterns, and project layout. Automatically applies framework-specific conventions.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/java-coding-standards/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-jpa-patterns-SKILL-md,P2,ecc-everything-claude-code,,jpa-patterns,skills/jpa-patterns/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,jpa-patterns,1,153,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「jpa-patterns」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「jpa-patterns」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"JPA/Hibernate patterns for entity design, relationships, query optimization, transactions, auditing, indexing, pagination, and pooling in Spring Boot.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/jpa-patterns/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-liquid-glass-design-SKILL-md,P2,ecc-everything-claude-code,,liquid-glass-design,skills/liquid-glass-design/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,liquid-glass-design,1,280,true,true,false,false,0,false,false,false,false,false,false,false,false,true,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「liquid-glass-design」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「liquid-glass-design」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"iOS 26 Liquid Glass design system — dynamic glass material with blur, reflection, and interactive morphing for SwiftUI, UIKit, and WidgetKit.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/liquid-glass-design/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-make-interfaces-feel-better-SKILL-md,P2,ecc-everything-claude-code,,make-interfaces-feel-better,skills/make-interfaces-feel-better/SKILL.md,candidate_for_adaptation,medium,78,MIT,permissive,not_applicable,none,,1,153,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,true,false,false,2,non_trigger_boundary_missing | openai_metadata_missing,P2 対象外不足 / P3 Codex UI metadata不足,permissive licenseを確認済みの候補として、Codex・Windows・承認・証拠契約を適用した私用版を別名または明確な正本で作る。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Apply concrete design-engineering details that make interfaces feel polished. Use when reviewing or improving UI spacing, typography, borders, shadows, motion, hit areas, icons, text wrapping, and interaction states.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/make-interfaces-feel-better/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-react-patterns-SKILL-md,P2,ecc-everything-claude-code,,react-patterns,skills/react-patterns/SKILL.md,candidate_for_adaptation,medium,78,MIT,permissive,not_applicable,none,,1,343,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,2,non_trigger_boundary_missing | openai_metadata_missing,P2 対象外不足 / P3 Codex UI metadata不足,permissive licenseを確認済みの候補として、Codex・Windows・承認・証拠契約を適用した私用版を別名または明確な正本で作る。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"React 18/19 patterns including hooks discipline, server/client component boundaries, Suspense + error boundaries, form actions, data fetching, state management decision trees, and accessibility-first composition. Use when writing or reviewing React components.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/react-patterns/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-regex-vs-llm-structured-text-SKILL-md,P2,ecc-everything-claude-code,,regex-vs-llm-structured-text,skills/regex-vs-llm-structured-text/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,regex-vs-llm-structured-text,1,222,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,true,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「regex-vs-llm-structured-text」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「regex-vs-llm-structured-text」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Decision framework for choosing between regex and LLM when parsing structured text — start with regex, add LLM only for low-confidence edge cases.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/regex-vs-llm-structured-text/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-remotion-video-creation-SKILL-md,P2,ecc-everything-claude-code,,remotion-video-creation,skills/remotion-video-creation/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,remotion-video-creation,1,44,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「remotion-video-creation」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「remotion-video-creation」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Best practices for Remotion - Video creation in React. 29 domain-specific rules covering 3D, animations, audio, captions, charts, transitions, and more.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/remotion-video-creation/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
ecc-everything-claude-code--skills-swift-concurrency-6-2-SKILL-md,P2,ecc-everything-claude-code,,swift-concurrency-6-2,skills/swift-concurrency-6-2/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,exact,swift-concurrency-6-2,1,217,true,true,false,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,4,active_overlap | non_trigger_boundary_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 対象外不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「swift-concurrency-6-2」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「swift-concurrency-6-2」との差分を取り、有益な規則だけを正本側へ統合する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。 / active採用する場合だけagents/openai.yamlを追加し、default promptとskill名の一致を検証する。,"Swift 6.2 Approachable Concurrency — single-threaded by default, @concurrent for explicit background offloading, isolated conformances for main actor types.",https://github.com/affaan-m/everything-claude-code/blob/ed387446052dfbc6b52de149406b70efa65edc59/skills/swift-concurrency-6-2/SKILL.md,ed387446052dfbc6b52de149406b70efa65edc59
obra-superpowers--skills-brainstorming-SKILL-md,P2,obra-superpowers,,brainstorming,skills/brainstorming/SKILL.md,merge_compare_with_active,medium,78,MIT,permissive,not_applicable,alias,product-lens,2,160,true,true,false,false,0,false,false,false,false,false,true,true,false,false,true,true,false,false,6,active_overlap | cross_upstream_duplicate | non_trigger_boundary_missing | task_state_missing | trigger_boundary_missing | openai_metadata_missing,P2 active重複 / P2 上流間重複 / P2 対象外不足 / P2 PJ状態復元不足 / P2 起動条件不足 / P3 Codex UI metadata不足,active「product-lens」を残し、この上流版はdiff材料として扱う。 / 新規追加せず、active「product-lens」との差分を取り、有益な規則だけを正本側へ統合する。 / 同名skillがobra-superpowers / openai-pluginsにある。原著・現行Codex packaging・commit差分を比較して正本を1つに決める。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / 長期作業ではAGENTS.md/PROJECT.mdとdocs/impの現行taskを実体から読み、進行中と完了証拠を分離する規則を追加する。 / descriptionへ具体的な利用場面とtriggerを追加し、広すぎる自動発火を防ぐ。,"You MUST use this before any creative work - creating features, building components, adding functionality, or modifying behavior. Explores user intent, requirements and design before implementation.",https://github.com/obra/superpowers/blob/d884ae04edebef577e82ff7c4e143debd0bbec99/skills/brainstorming/SKILL.md,d884ae04edebef577e82ff7c4e143debd0bbec99
openai-plugins--plugins-build-ios-apps-skills-ios-app-intents-SKILL-md,P2,openai-plugins,build-ios-apps,ios-app-intents,plugins/build-ios-apps/skills/ios-app-intents/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,78,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,true,true,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「build-ios-apps」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Design App Intents, app entities, and App Shortcuts for iOS system surfaces. Use when exposing app actions or content to Shortcuts, Siri, Spotlight, widgets, or controls.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/build-ios-apps/skills/ios-app-intents/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-build-macos-apps-skills-appkit-interop-SKILL-md,P2,openai-plugins,build-macos-apps,appkit-interop,plugins/build-macos-apps/skills/appkit-interop/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,69,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,true,false,2,completion_boundary_missing | non_trigger_boundary_missing,P2 停止条件不足 / P2 対象外不足,skill単体ではなくplugin「build-macos-apps」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 開始条件・停止条件・handoff・完了判定を明文化し、会話要約だけで再開しない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Bridge macOS SwiftUI into AppKit narrowly. Use when implementing representables, reaching NSWindow or panels, handling menus, or using the responder chain.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/build-macos-apps/skills/appkit-interop/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-build-macos-apps-skills-liquid-glass-SKILL-md,P2,openai-plugins,build-macos-apps,liquid-glass,plugins/build-macos-apps/skills/liquid-glass/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,171,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,3,completion_boundary_missing | non_trigger_boundary_missing | task_state_missing,P2 停止条件不足 / P2 対象外不足 / P2 PJ状態復元不足,skill単体ではなくplugin「build-macos-apps」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 開始条件・停止条件・handoff・完了判定を明文化し、会話要約だけで再開しない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / 長期作業ではAGENTS.md/PROJECT.mdとdocs/impの現行taskを実体から読み、進行中と完了証拠を分離する規則を追加する。,"Implement and review macOS SwiftUI Liquid Glass UI. Use when adopting system glass, removing conflicting custom chrome, or building glass surfaces.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/build-macos-apps/skills/liquid-glass/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-build-macos-apps-skills-signing-entitlements-SKILL-md,P2,openai-plugins,build-macos-apps,signing-entitlements,plugins/build-macos-apps/skills/signing-entitlements/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,59,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「build-macos-apps」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Inspect macOS signing, entitlements, and Gatekeeper issues. Use when diagnosing code signing, sandbox, hardened runtime, or trust failures.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/build-macos-apps/skills/signing-entitlements/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-deepnote-skills-deepnote-data-execution-SKILL-md,P2,openai-plugins,deepnote,deepnote-data-execution,plugins/deepnote/skills/deepnote-data-execution/SKILL.md,evaluate_as_plugin_bundle,medium,78,Apache-2.0,permissive,not_installed_or_external,none,,1,107,true,true,true,false,0,false,false,false,false,false,false,false,true,true,true,true,true,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「deepnote」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when running Deepnote notebooks, inspecting notebook inputs, reviewing integration references and cached table structure, listing run history, or interpreting run status and snapshot outputs through the Deepnote app tools.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/deepnote/skills/deepnote-data-execution/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-deepnote-skills-deepnote-notebook-editing-SKILL-md,P2,openai-plugins,deepnote,deepnote-notebook-editing,plugins/deepnote/skills/deepnote-notebook-editing/SKILL.md,evaluate_as_plugin_bundle,medium,78,Apache-2.0,permissive,not_installed_or_external,none,,1,88,true,true,true,false,0,false,false,false,false,false,true,false,false,false,true,false,false,false,3,completion_boundary_missing | non_trigger_boundary_missing | task_state_missing,P2 停止条件不足 / P2 対象外不足 / P2 PJ状態復元不足,skill単体ではなくplugin「deepnote」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 開始条件・停止条件・handoff・完了判定を明文化し、会話要約だけで再開しない。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。 / 長期作業ではAGENTS.md/PROJECT.mdとdocs/impの現行taskを実体から読み、進行中と完了証拠を分離する規則を追加する。,"Use when creating Deepnote projects or notebooks, adding or updating blocks or cells, moving existing blocks, scaffolding notebook content, inserting SQL/code/markdown/input blocks, or otherwise editing notebook structure through the Deepnote app tools.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/deepnote/skills/deepnote-notebook-editing/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-deepnote-skills-deepnote-notebooks-SKILL-md,P2,openai-plugins,deepnote,deepnote-notebooks,plugins/deepnote/skills/deepnote-notebooks/SKILL.md,evaluate_as_plugin_bundle,medium,78,Apache-2.0,permissive,not_installed_or_external,none,,1,68,true,true,true,false,0,false,false,false,false,false,false,false,true,true,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「deepnote」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when reading, reviewing, inspecting, or reasoning about hosted Deepnote notebooks, blocks, inputs, SQL, Python, or notebook outputs through the Deepnote app tools.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/deepnote/skills/deepnote-notebooks/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-gmail-skills-gmail-inbox-triage-SKILL-md,P2,openai-plugins,gmail,gmail-inbox-triage,plugins/gmail/skills/gmail-inbox-triage/SKILL.md,use_installed_plugin,medium,78,MIT,permissive,installed,none,,1,34,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「gmail」で既に提供されるため本文をrepoへ複製せず、採用状態とversionだけをprofile/registryで管理する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Triage a Gmail inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Gmail data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/gmail/skills/gmail-inbox-triage/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-google-calendar-skills-google-calendar-SKILL-md,P2,openai-plugins,google-calendar,google-calendar,plugins/google-calendar/skills/google-calendar/SKILL.md,use_installed_plugin,medium,78,MIT,permissive,installed,none,,1,67,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「google-calendar」で既に提供されるため本文をrepoへ複製せず、採用状態とversionだけをprofile/registryで管理する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Manage scheduling and conflicts in connected Google Calendar data. Use when the user wants to inspect calendars, compare availability, review conflicts, find a meeting room, review event notes or attachments, add or adjust reminders, place temporary holds, or draft exact create, update, reschedule, or cancel changes with timezone-aware details.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/google-calendar/skills/google-calendar/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-google-calendar-skills-google-calendar-group-scheduler-SKILL-md,P2,openai-plugins,google-calendar,google-calendar-group-scheduler,plugins/google-calendar/skills/google-calendar-group-scheduler/SKILL.md,use_installed_plugin,medium,78,MIT,permissive,installed,none,,1,39,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,plugin「google-calendar」で既に提供されるため本文をrepoへ複製せず、採用状態とversionだけをprofile/registryで管理する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/google-calendar/skills/google-calendar-group-scheduler/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-hubspot-skills-hubspot-pipeline-health-SKILL-md,P2,openai-plugins,hubspot,hubspot-pipeline-health,plugins/hubspot/skills/hubspot-pipeline-health/SKILL.md,evaluate_as_plugin_bundle,medium,78,MIT,permissive,not_installed_or_external,none,,1,23,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「hubspot」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when reviewing HubSpot pipeline health, forecasts, stale deals, slipping close dates, or open deal risks.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/hubspot/skills/hubspot-pipeline-health/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
openai-plugins--plugins-morningstar-skills-fund-comparison-SKILL-md,P2,openai-plugins,morningstar,fund-comparison,plugins/morningstar/skills/fund-comparison/SKILL.md,evaluate_as_plugin_bundle,specialized,78,MIT,permissive,not_installed_or_external,none,,1,40,true,true,true,false,0,false,false,false,false,false,false,false,false,false,true,false,false,false,1,non_trigger_boundary_missing,P2 対象外不足,skill単体ではなくplugin「morningstar」のmanifest・MCP/app・license・認証境界を一体で評価する。 / 似たskillとの境界が分かる非trigger・対象外・引継ぎ先を追加する。,"Use when comparing 2 to 4 funds or ETFs with Morningstar ratings, returns, risk, and holdings data.",https://github.com/openai/plugins/blob/11c74d6ba24d3a6d48f54a194cd00ef3beea18f9/plugins/morningstar/skills/fund-comparison/SKILL.md,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9
